Time,Accel. Lat (m/s2),Accel. Long (m/s2),Airmass (g/stk),Airmass SP (g/stk),Ambient Press (kpa),Ambient Temp (Â°C),Battery Volts (V),Boost (psi),Calc TQ (nm),Calc HP (hp),Calc 0-60mph (s),Calc 60-130mph (s),Calc 0-60ft (s),Calc 1/8mile (s),Calc 1/4mile (s),Comb Mode (),Coolant Temp (Â°C),Cruise (),DV Position (%),EOI Actual (Â°),EOI Limit (Â°),Engine Speed (rpm),Eth Content (%),Exh Cam Position (Â°),Exh Flow Factor (),Exh Pres Desired (kpa),FP DI (kpa),FP DI SP (kpa),FP MPI (kpa),FP MPI SP (kpa),Fuel Flow (mg/stk),Fuel Flow SP (mg/stk),Fuel Split MPI (),Fuel Trim (%),Gear (gear),HPFP Eff Vol (%),IAT (Â°C),Ign Table (Â°),Ign Avg (Â°),Inj PW DI (ms),Inj PW MPI (ms),Intake Cam Pos (Â°),Intake Flow Fact (),Knock Avg (Â°),Knock Cyl 1 (Â°),Knock Cyl 2 (Â°),Knock Cyl 3 (Â°),Knock Cyl 4 (Â°),Lambda (l),Lambda SP (l),LPFP Duty (%),LTFT (%),MAP (kpa),MAP SP (kpa),Misfires (),Oil Temp (Â°C),Pedal Pos (%),Port Flap Pos (%),PUT (kpa),PUT SP (kpa),SOI Actual (Â°),SOI Limit (Â°),STFT (%),Torque (Nm),Torque Lim (),Torque Req (Nm),TPS (%),Trans Temp (Â°C),Turbo Speed (rpm),Valve Lift Pos (),Vehicle Speed (km/h),WG Flow Des (kg/hr),WG I Value (%),WG P-D Value (%),WG Pos Base (%),WG Pos Final (%),WG Voltage (V),Wheel Speed FL (km/h),Wheel Speed FR (km/h),Wheel Speed RL (km/h),Wheel Speed RR (km/h),Misfire Carb A 1 (),Misfire Carb A 2 (-),Misfire Carb A 3 (-),Misfire Carb A 4 (-),Misfire Sum (),CPU Load (%),Fuel Flow HPFP (mg/stk),Fuel Flow LPFP (g/min),Fuel Level Pct (%),Knock Retard Now (-),Leak Upthrottle Now (-),Misfire Now (-),Oil fill level (mm),SP / PUT (),Turbo Protection Status (),Torque Max (Nm),mil_last (-),mil_new (-),lih_tqi_last (-),lih_tqi_new (-),tqi_mon_1_last (-),tqi_mon_1_new (-),pos_tqi_mon_1_new (-),pos_tqi_new (-),pos_lih_tqi_new (-),pos_mil_new (-),cumulative_new_trigger (-),tq_prot_last (-),tq_prot_new (-),Power Class (-),SimosTools [R1.35:2024_3_14:MWB_A.bin]
1710.31,-3.3549702,0.48333883,0.5785319,1.4901626,100.40489,23.308264,13.422837,1.1198308,229.02036,79.8856,50.401,26.889,6.209,18.96,31.588,0.0,93.23306,0.0,0.0,442.875,208.5,2498.0,0.0,-5.1328125,0.7155762,231.47256,17961.66,18276.879,1100.0834,634.4186,57.75578,46.840466,0.0,4.507802,5.0,51.882935,36.0903,12.374984,10.499987,2.884,0.0,-6.875,0.0,0.0,0.0,0.0,0.0,0.0,0.98046875,0.91308594,65.174866,2.3437495,109.63342,259.65033,0.0,99.99994,99.90234,0.0,112.32837,233.38795,486.375,649.875,2.5124922,195.125,0.0,799.28125,76.55936,89.99995,58.532715,1.0,101.99,0.0,0.0,78.829956,79.437256,99.998474,3.5205078,101.96,101.85,101.59,100.3,0.0,0.0,0.0,0.0,0.0,59.472656,57.75578,229.12025,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,821.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.343,-3.263976,0.5308355,0.58500594,1.6188574,100.40489,23.308264,13.415517,1.3388476,246.88126,86.53141,50.401,26.919,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,442.125,208.5,2493.0,0.0,-4.671875,0.7236328,234.53221,18235.486,18574.057,1100.0834,634.4186,59.23941,47.370335,0.0,4.8562417,5.0,52.5589,36.090294,12.374984,10.499987,2.992,0.0,-5.8984375,0.0,0.0,0.0,0.0,0.0,0.0,0.9580078,0.91503906,65.36255,2.3437495,110.487885,280.73874,0.0,99.99994,99.90234,0.0,113.24876,233.52061,487.5,649.875,2.6349938,199.25,0.0,799.375,76.55936,89.99995,60.009766,1.0,102.2,0.0,0.0,78.82385,79.6936,99.998474,3.5205078,102.17,102.22,101.66,100.82,0.0,0.0,0.0,0.0,0.0,59.472656,59.23941,236.51123,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,821.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.373,-3.131181,0.5873342,0.5958181,1.6365337,100.40489,23.308264,13.4221115,1.4628104,253.27058,88.59318,50.401,26.948,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,442.125,208.875,2497.0,0.0,-3.6796875,0.7261963,235.60185,18812.86,18869.11,1100.0834,634.4186,58.03131,49.405033,0.0,4.9787436,5.0,52.207947,36.090286,11.999985,10.874986,2.992,0.0,-5.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.9326172,0.9121094,65.55786,2.3437495,111.97271,283.45306,0.0,99.99994,99.90234,0.0,114.583725,233.61183,487.5,649.875,2.732995,202.125,0.0,799.375,76.55936,89.99995,62.268066,1.0,102.1,0.0,0.0,78.7384,79.522705,99.998474,3.5205078,102.11,102.17,101.66,100.42,0.0,0.0,0.0,0.0,0.0,59.472656,58.03131,246.28639,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,822.03125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.402,-3.0049448,0.6286837,0.60252744,1.6363643,100.40489,23.308264,13.403291,1.6782243,263.7177,92.39555,50.401,26.981,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,457.875,208.875,2500.0,0.0,-3.0390625,0.7264404,236.14911,18981.082,19146.121,1100.0834,634.6839,60.320347,50.125656,0.0,5.0767446,5.0,53.26233,36.090282,11.999985,10.874986,1.964,0.0,-5.3125,0.0,0.0,0.0,0.0,0.0,0.0,0.9160156,0.9111328,65.60974,2.3437495,112.92172,282.6898,0.0,99.99994,99.90234,0.0,115.578735,233.71133,487.875,649.875,2.6551461,206.4375,0.0,799.375,76.55936,89.99995,63.806152,1.0,102.17,0.0,0.0,78.637695,79.400635,99.998474,3.5205078,102.3,102.17,101.85,101.33,0.0,0.0,0.0,0.0,0.0,59.472656,60.320347,248.909,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,822.0625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.431,-2.883956,0.6452235,0.61486596,1.636237,100.40489,23.308264,13.4018345,1.8159043,269.9464,94.69145,50.401,27.011,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,457.875,208.5,2502.0,0.0,-2.5625,0.72491455,235.87547,19269.236,19221.477,1100.0834,634.6839,58.857906,50.655525,0.0,4.9988956,5.0,52.69928,36.09028,11.999985,10.499987,1.964,0.0,-5.421875,0.0,0.0,0.0,0.0,0.0,0.0,0.8964844,0.91015625,65.68298,2.3437495,114.81543,282.27606,0.0,99.99994,99.90234,0.0,117.18735,233.77766,487.875,649.875,2.592867,208.40625,0.0,799.375,76.55936,89.99995,66.29639,1.0,102.43,0.0,0.0,78.44849,79.32129,99.998474,3.5205078,102.22,102.44,101.75,100.82,0.0,0.0,0.0,0.0,0.0,59.472656,58.857906,251.29318,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,822.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.462,-2.767165,0.67058945,0.6217844,1.636237,100.40489,23.308264,13.389096,2.0906377,269.33862,94.55385,50.401,27.04,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,458.625,208.125,2502.0,0.0,-1.375,0.7244873,235.97498,19406.68,19314.344,1100.0834,634.6839,58.4764,50.931057,0.0,4.9366164,5.0,52.568054,36.090275,11.624985,10.124987,1.972,0.0,-5.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.8828125,0.9091797,65.75928,2.3437495,115.70858,281.37408,0.0,99.99994,99.90234,0.0,118.19894,233.86058,488.625,649.875,2.2305436,212.625,0.0,799.375,76.55936,89.99995,67.79785,1.0,102.26,0.0,0.0,78.44849,79.333496,99.998474,3.5205078,102.35,102.3,101.92,101.21,0.0,0.0,0.0,0.0,0.0,59.472656,58.4764,255.10788,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,822.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.491,-2.653732,0.6807358,0.6329646,1.6360252,100.40489,23.308264,13.380179,2.2202132,274.92685,96.51565,50.401,27.069,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,459.0,207.75,2506.0,0.0,-1.3828125,0.72094727,235.06288,19497.426,19402.967,1100.0834,634.9492,58.70954,51.524513,0.0,4.574293,5.0,52.69165,36.09027,11.624985,9.749988,1.984,0.0,-5.3515625,0.0,0.0,0.0,0.0,0.0,0.0,0.8828125,0.9082031,65.78674,2.3437495,117.406364,280.9743,0.0,99.99994,99.90234,0.0,119.77437,233.91862,489.375,649.875,1.9406849,215.09375,0.0,799.375,76.55936,89.99995,70.12329,1.0,102.46,0.0,0.0,78.393555,79.156494,99.998474,3.5205078,102.51,102.59,101.87,101.42,0.0,0.0,0.0,0.0,0.0,59.472656,58.70954,256.5384,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,822.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.523,-2.5229855,0.7035444,0.6382983,1.6360675,100.40489,23.308264,13.362219,2.4665227,275.07996,96.72378,50.401,27.1,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,459.0,207.375,2505.0,0.0,-1.125,0.7203369,235.09605,19539.879,19473.545,1100.0834,634.9492,59.642113,52.13916,0.0,4.2844343,5.0,53.112793,36.090267,11.249986,9.374988,1.984,0.0,-5.328125,0.0,0.0,0.0,0.0,0.0,0.0,0.88671875,0.9082031,65.875244,2.3437495,118.427055,280.56934,0.0,99.99994,99.90234,0.0,120.802536,233.97667,489.375,649.875,1.7087979,218.21875,0.0,799.375,76.55936,89.99995,71.50879,1.0,102.39,0.0,0.0,78.430176,79.21753,99.998474,3.5205078,102.51,102.47,102.01,101.0,0.0,0.0,0.0,0.0,0.0,59.472656,59.642113,260.1147,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,822.25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.551,-2.3983884,0.71266776,0.65089756,1.6361523,100.40489,23.308264,13.367225,2.6146014,279.67184,98.29914,50.401,27.129,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,459.375,207.0,2504.0,0.0,-1.0546875,0.720459,235.36139,19648.137,19575.965,1100.0834,634.9492,60.193176,52.986954,0.0,4.0525475,5.0,53.367615,36.090263,11.249986,8.999989,2.02,0.0,-5.078125,0.0,0.0,0.0,0.0,0.0,0.0,0.8925781,0.90722656,65.91797,2.3437495,120.33762,280.6041,0.0,99.99994,99.90234,0.0,122.49407,234.02641,490.125,649.875,1.5232884,220.21875,0.0,799.375,76.55936,89.99995,73.864746,1.0,102.57,0.0,0.0,78.38745,79.26636,99.998474,3.515625,102.56,102.56,102.07,101.63,0.0,0.0,0.0,0.0,0.0,59.472656,60.193176,262.26044,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,822.09375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.582,-2.2987106,0.7350671,0.6577454,1.635813,100.40489,23.308264,13.359011,2.891781,280.3947,98.51387,50.401,27.161,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,458.625,206.625,2510.0,0.0,-1.0078125,0.7214966,235.9501,19702.266,19641.238,1100.0834,635.21454,61.380085,53.64399,0.0,3.8670378,5.0,53.894043,36.09026,11.249986,8.624989,2.092,0.0,-5.015625,0.0,0.0,0.0,0.0,0.0,0.0,0.89746094,0.90625,66.05682,2.3437495,121.39581,280.33188,0.0,99.99994,99.90234,0.0,123.63832,234.07617,490.5,649.875,1.3748807,223.875,0.0,799.28125,76.55936,89.99995,75.45166,1.0,102.66,0.0,0.0,78.19214,78.9978,99.998474,3.5180664,102.59,102.59,102.07,101.16,0.0,0.0,0.0,0.0,0.0,59.472656,61.380085,269.1746,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,822.375,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.61,-2.2189684,0.7440269,0.66833687,1.6359825,100.405716,23.308264,13.359119,3.0451803,284.6794,100.25892,50.401,27.189,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,458.625,206.25,2507.0,0.0,-0.9453125,0.7208252,235.9584,19768.6,19737.29,1100.0834,635.21454,62.079514,54.08908,0.0,3.7186303,5.0,54.2099,36.090256,10.874986,8.2499895,2.092,0.0,-4.96875,0.0,0.0,0.0,0.0,0.0,0.0,0.8984375,0.90625,66.06598,2.3437495,123.145355,280.61575,0.0,99.99994,99.90234,0.0,125.23034,234.12592,490.5,649.875,1.2561545,225.28125,0.0,799.28125,76.55936,89.99995,77.51465,1.0,102.82,0.0,0.0,78.32031,79.14429,99.998474,3.5205078,102.65,102.59,102.28,101.5,0.0,0.0,0.0,0.0,0.0,59.472656,62.079514,269.65143,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,822.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.644,-2.1551747,0.7476108,0.6753838,1.6354741,100.406456,23.308264,13.353336,3.2988913,285.11874,100.293625,50.401,27.22,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,459.0,206.25,2516.0,0.0,-0.8828125,0.72247314,236.74611,19819.014,19841.832,1100.0834,635.21454,63.07567,54.958065,0.0,3.599904,5.0,54.649353,36.090252,10.874986,8.2499895,2.14,0.0,-4.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.8984375,0.90527344,66.204834,2.3437495,124.22213,280.35538,0.0,99.99994,99.90234,0.0,126.34973,234.18396,491.625,649.875,1.1611737,229.34375,0.0,799.28125,76.55936,89.99995,79.05884,1.0,102.89,0.0,0.0,78.07617,78.73535,99.998474,3.5205078,102.8,102.8,102.36,101.39,0.0,0.0,0.0,0.0,0.0,59.472656,63.07567,275.8503,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,823.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.673,-2.0841398,0.73029435,0.6877166,1.6354741,100.40712,23.308264,13.355147,3.4550104,284.81415,100.54614,50.401,27.248,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,459.0,205.875,2516.0,0.0,-0.875,0.72229004,236.91194,19910.818,19926.209,1100.0834,635.21454,63.859875,55.615105,0.0,3.5049233,5.0,55.00946,36.09025,10.874986,7.87499,2.14,0.0,-4.921875,0.0,0.0,0.0,0.0,0.0,0.0,0.8984375,0.9042969,66.2384,2.3437495,126.22722,280.35538,0.0,99.99994,99.90234,0.0,128.12416,234.26688,491.625,649.875,1.085189,233.375,0.0,799.28125,76.55936,89.99995,81.36597,1.0,103.02,0.0,0.0,78.00903,78.75366,99.998474,3.515625,102.87,102.83,102.14,101.45,0.0,0.0,0.0,0.0,0.0,59.472656,63.859875,277.51923,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,823.1875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.702,-2.0273118,0.72336775,0.69391155,1.6354316,100.40689,23.308264,13.332978,3.745936,279.95023,98.82906,50.401,27.282,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,458.25,205.875,2517.0,0.0,-0.84375,0.72210693,237.33482,19890.123,20011.115,1100.0834,635.4799,65.95816,56.29334,0.0,3.4289384,5.0,55.90515,36.09025,10.499987,7.87499,2.192,0.0,-4.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.89746094,0.9042969,66.34827,2.3437495,127.24819,280.471,0.0,99.99994,99.90234,0.0,129.26842,234.31664,492.0,649.875,1.0244012,235.34375,0.0,799.28125,76.55936,89.99995,82.74536,1.0,103.02,0.0,0.0,78.00598,78.71704,99.998474,3.5205078,103.01,103.09,102.32,101.71,0.0,0.0,0.0,0.0,0.0,59.472656,65.95816,283.00287,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,823.5625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.731,-1.9818494,0.7393471,0.7055632,1.634923,100.40668,23.308264,13.340898,3.8940866,280.21985,98.96357,50.401,27.311,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,458.25,205.5,2526.0,0.0,-0.90625,0.7229614,237.84062,19958.58,20114.066,1100.0834,635.4799,67.35701,57.09874,0.0,3.3681507,5.0,56.50177,36.09025,10.499987,7.4999905,2.252,0.0,-4.546875,0.0,0.0,0.0,0.0,0.0,0.0,0.8964844,0.9033203,66.40625,2.3437495,129.15923,280.6314,0.0,99.99994,99.90234,0.0,131.06773,234.40784,492.75,649.875,0.97577095,238.59375,0.0,799.1875,77.026184,89.99995,84.83276,1.0,103.1,0.0,0.0,77.79236,78.31421,99.998474,3.5205078,103.25,103.13,102.36,101.42,0.0,0.0,0.0,0.0,0.0,59.472656,67.35701,285.14862,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,824.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.762,-1.9254797,0.74573886,0.7113278,1.6352621,100.406494,23.308264,13.334722,4.17136,284.6469,100.886505,50.401,27.34,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,458.25,205.125,2520.0,0.0,-0.90625,0.7227783,238.02304,20087.002,20196.852,1100.0834,635.4799,67.35701,57.819363,0.0,3.3195205,5.0,56.50177,36.09025,10.499987,7.124991,2.252,0.0,-4.6640625,0.0,0.0,0.0,0.0,0.0,0.0,0.8964844,0.90234375,66.50238,2.3437495,130.13937,280.62582,0.0,99.99994,99.90234,0.0,132.07933,234.46588,492.75,649.875,0.93686676,240.59375,0.0,799.28125,77.026184,89.99995,85.858154,1.0,103.25,0.0,0.0,78.05481,78.60718,99.998474,3.5205078,103.28,103.42,102.58,102.09,0.0,0.0,0.0,0.0,0.0,59.472656,67.35701,289.917,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,824.15625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.791,-1.8403836,0.8045456,0.7249449,1.634923,100.40633,23.308264,13.330399,4.3135815,285.515,100.95381,50.401,27.369,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,458.25,204.375,2526.0,0.0,-0.90625,0.7235718,238.52884,20109.291,20212.771,1100.0834,635.4799,68.81945,58.582375,0.0,3.2806163,5.0,57.107544,36.09025,10.499987,6.374992,2.332,0.0,-4.6796875,0.0,0.0,0.0,0.0,0.0,0.0,0.9003906,0.90234375,66.563416,2.3437495,132.31544,280.6314,0.0,99.99994,99.90234,0.0,134.04446,234.53221,493.875,649.875,0.9057434,243.625,0.0,799.28125,77.026184,89.99995,88.031006,1.0,103.26,0.0,0.0,77.79236,78.33862,99.998474,3.5180664,103.25,103.21,102.72,101.78,0.0,0.0,0.0,0.0,0.0,59.472656,68.81945,293.01645,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,824.625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.824,-1.7723069,0.82806826,0.73280096,1.6347535,100.40617,23.308264,13.309794,4.6293015,299.25232,106.06305,50.401,27.4,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,457.5,204.375,2529.0,0.0,-0.953125,0.72442627,239.04292,20143.254,20230.283,1100.0834,635.4799,69.30693,59.36658,0.0,3.249493,5.0,57.28302,36.09025,10.499987,6.374992,2.396,0.0,-4.7421875,0.0,0.0,0.0,0.0,0.0,0.0,0.8984375,0.89941406,66.719055,2.3437495,133.56715,280.36554,0.0,99.99994,99.90234,0.0,135.37944,234.59856,494.25,649.875,0.8808448,247.5,0.0,799.1875,77.026184,89.99995,89.471436,1.0,103.54,0.0,0.0,77.645874,78.21045,99.998474,3.5205078,103.42,103.5,102.8,102.47,0.0,0.0,0.0,0.0,0.0,59.472656,69.30693,299.93057,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,824.90625,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.85,-1.6778456,0.87497735,0.74229884,1.6346262,100.40604,23.308264,13.3188095,4.8109155,299.96414,106.441605,50.401,27.429,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,457.5,204.0,2531.0,0.0,-0.921875,0.7249756,239.4741,20266.9,20245.674,1100.0834,635.4799,68.840645,60.129593,0.0,3.2245944,5.0,57.09076,36.09025,10.124987,5.9999924,2.396,0.0,-4.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.8984375,0.8984375,66.770935,2.3437495,135.2243,280.67264,0.0,99.99994,99.90234,0.0,136.9383,234.66489,494.25,649.875,0.86092585,250.9375,0.0,799.28125,77.026184,89.99995,91.07056,1.0,103.52,0.0,0.0,77.81677,78.1311,99.998474,3.5205078,103.42,103.55,102.92,102.21,0.0,0.0,0.0,0.0,0.0,59.472656,68.840645,302.5532,85.882355,0.0,0.0,1.0,54.4375,0.0,0.0,825.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.879,-1.6222764,0.91249096,0.7515582,1.6345414,100.405914,23.308264,13.319261,5.0513477,308.6668,109.61635,50.401,27.462,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,457.125,203.625,2533.0,0.0,-1.0390625,0.7253418,239.83894,20303.516,20271.146,1100.0834,635.74524,69.476494,61.252914,0.0,3.2046754,5.0,57.35321,36.09025,9.749988,5.624993,2.452,0.0,-4.9375,0.0,0.0,0.0,0.0,0.0,0.0,0.8964844,0.89746094,66.90979,2.3437495,136.71832,280.59225,0.0,99.99994,99.90234,0.0,138.46399,234.73952,495.0,649.875,0.8449907,253.28125,0.0,799.09375,77.026184,89.99995,92.67578,1.0,103.54,0.0,0.0,77.526855,78.05176,99.998474,3.5180664,103.55,103.55,102.98,102.51,0.0,0.0,0.0,0.0,0.0,59.86328,69.476494,309.46732,85.882355,0.0,0.0,1.0,55.0,0.0,0.0,825.53125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.91,-1.5378212,0.96499646,0.7642594,1.6343719,100.40581,23.308264,13.319576,5.2681108,313.3635,111.37221,50.401,27.488,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,457.125,203.625,2536.0,0.0,-1.1015625,0.72528076,240.30327,20286.535,20284.412,1100.0834,635.74524,70.85415,61.88876,0.0,3.1887403,5.0,57.92389,36.09025,9.374988,5.624993,2.452,0.0,-4.6640625,0.0,0.0,0.0,0.0,0.0,0.0,0.89453125,0.89746094,66.918945,2.3437495,138.8744,280.7627,0.0,99.99994,99.90234,0.0,140.39595,234.78098,495.0,649.875,0.83224255,258.8125,0.0,799.1875,77.026184,89.99995,94.66553,1.0,103.81,0.0,0.0,77.44751,77.91748,99.998474,3.5205078,103.59,103.76,102.94,102.58,0.0,0.0,0.0,0.0,0.0,59.86328,70.85415,309.94415,85.882355,0.0,0.0,1.0,55.0,0.0,0.0,826.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.939,-1.4702569,0.98599863,0.7712356,1.6342024,100.405716,23.308264,13.331515,5.580922,321.96774,114.565765,50.401,27.517,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,456.0,203.25,2539.0,0.0,-1.125,0.72540283,240.5769,20334.826,20300.863,1100.0834,635.74524,71.00252,62.630577,0.0,3.175992,5.0,57.98645,36.09025,9.374988,5.2499933,2.564,0.0,-4.5234375,0.0,0.0,0.0,0.0,0.0,0.0,0.89453125,0.8964844,67.09595,2.3437495,139.98463,280.7567,0.0,99.99994,99.90234,0.0,141.5734,234.86389,495.375,649.875,0.8220441,261.28125,0.0,799.375,77.026184,89.99995,95.87402,1.0,103.69,0.0,0.0,77.41394,77.80151,99.998474,3.515625,103.73,103.73,103.16,102.53,0.0,0.0,0.0,0.0,0.0,59.86328,71.00252,317.57355,85.882355,0.0,0.0,1.0,55.0,0.0,0.0,826.28125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1710.972,-1.3762054,0.9943995,0.782948,1.634075,100.405624,23.308264,13.334014,5.7420044,321.8507,114.6596,50.401,27.548,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,455.625,202.875,2541.0,0.0,-1.2734375,0.725647,240.91687,20354.992,20321.559,1100.0834,635.74524,71.93509,63.52076,0.0,3.1657937,5.0,58.372498,36.09025,8.999989,4.874994,2.612,0.0,-4.21875,0.0,0.0,0.0,0.0,0.0,0.0,0.89453125,0.8955078,67.134094,2.3437495,142.01195,281.4431,0.0,99.99994,99.90234,0.0,143.48878,234.92192,495.75,649.875,0.8138853,264.46875,0.0,799.09375,77.026184,89.99995,97.77222,1.0,103.96,0.0,0.0,77.371216,77.716064,99.998474,3.5205078,103.89,104.03,103.13,102.92,0.0,0.0,0.0,0.0,0.0,59.86328,71.93509,319.4809,85.882355,0.0,0.0,1.0,55.0,0.0,0.0,826.6875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
1711.002,-1.3009644,1.0165098,0.78830266,1.633948,100.40637,23.308264,13.335763,6.036012,322.2488,114.89185,50.401,27.577,6.209,18.96,31.588,2.0,93.23306,0.0,0.0,455.625,202.125,2544.0,0.0,-1.3046875,0.725708,241.16562,20382.586,20337.48,1100.0834,636.27594,72.21062,64.28377,0.0,3.1576347,5.0,58.48694,36.09025,8.999989,4.1249948,2.612,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8935547,0.8955078,67.248535,2.3437495,142.997,281.6375,0.0,99.99994,99.90234,0.0,144.575,235.00485,495.75,649.875,0.8073582,265.40625,0.0,799.375,77.026184,89.99995,98.83423,1.0,103.98,0.0,0.0,77.48413,77.58789,99.998474,3.515625,104.1,104.03,103.38,102.68,0.0,0.0,0.0,0.0,0.0,59.86328,72.21062,325.20294,85.882355,0.0,0.0,1.0,55.0,0.0,0.0,826.875,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
